country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,1.02,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,1.14,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,1.02,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.86,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.77,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,4.59,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,4.61,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,4.53,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,4.39,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,4.19,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,4.04,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,3.72,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,3.51,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,3.11,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,2.95,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,2.29,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,2.04,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,1.7,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,1.26,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,1.25,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,0.98,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,1.19,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,1.07,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,1.03,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,1.15,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,1.03,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.87,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.77,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,4.56,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,4.58,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,4.5,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,4.36,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,4.17,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,4.02,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,3.7,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,3.49,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,3.09,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,2.93,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,2.27,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,2.03,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,1.69,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,1.26,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,1.24,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,0.98,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,1.18,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,1.07,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,1.02,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,1.14,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,1.02,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.87,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Cameroon,CM,CMR,120,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.77,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,5.97,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,5.7,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,5.37,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,5.11,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,4.79,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,4.44,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,3.92,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,3.61,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,3.33,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,2.98,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,2.8,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,2.52,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,2.31,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,2.48,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,2.08,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,1.78,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,1.69,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,1.91,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,1.85,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Central African Republic,CF,CAF,140,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,1.66,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
